StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	UTCTimestamp	Timestamp	MediaTime	TimeSignal	GazeLeftx	GazeLefty	GazeRightx	GazeRighty	PupilLeft	PupilRight	DistanceLeft	DistanceRight	CameraLeftX	CameraLeftY	CameraRightX	CameraRightY	ValidityLeft	ValidityRight	GazeX	GazeY	GazeAOI	InterpolatedGazeX	InterpolatedGazeY	GazeEventType	GazeVelocityAngle	SaccadeSeq	SaccadeStart	SaccadeDuration	FixationSeq	FixationX	FixationY	FixationStart	FixationDuration	FixationAOI	PostMarker	Annotation	Engagement	ExcitementLongTerm	ExcitementShortTerm	Frustration	Meditation	EEG Timestamp	AF3_Quality	F7_Quality	F3_Quality	FC5_Quality	T7_Quality	P7_Quality	O1_Quality	O2_Quality	P8_Quality	T8_Quality	FC6_Quality	F4_Quality	F8_Quality	AF4_Quality	AF3_Value	F7_Value	F3_Value	FC5_Value	T7_Value	P7_Value	O1_Value	O2_Value	P8_Value	T8_Value	FC6_Value	F4_Value	F8_Value	AF4_Value	GyroX	GyroY	SeqNo	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	System Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012228893	20171004_182228893		688834	1251	807	1264	819	3.675247	3.730194	625.9592	626.5159	0.5369028	0.4742716	0.387368	0.4819602	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	118	99	232	232	-2.15769934654236	0	-1.58188962936401	0	-1.18803989887238	0	-0.870205760002136	0	-0.563862234354019	0	-1.99306789040565	0	0.272847339510918	0	-0.27405834197998	0	-0.885799363255501	0	1.63392758369446	0	-2.15769934654236	0	0.272847339510918	0	0.5019012	-0.05338988	-0.5245064	-2.242811	-2.111081	-1.65132	-3.588577	-1.679862	-2.213966	-1.018861	-1.600014	-1.262818	-0.8503287	-1.391613	-1.589741	-0.9230968	-2.521241	-2.286155	-3.969749	0.165927	-7.869376	7.279075	2.962942	168.3015	170.4999	0	0	212.4971	168.0074	268.9091	162.2388	0	0	311.278	163.5952	239.0526	219.4148	0	0	15328480	935148.4375	1507166548825	2748	4002.21538461538	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012228899	20171004_182228899		688834	1251	807	1264	819	3.675247	3.730194	625.9592	626.5159	0.5369028	0.4742716	0.387368	0.4819602	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	118	99	232	232	-2.15769934654236	0	-1.58188962936401	0	-1.18803989887238	0	-0.870205760002136	0	-0.563862234354019	0	-1.99306789040565	0	0.272847339510918	0	-0.27405834197998	0	-0.885799363255501	0	1.63392758369446	0	-2.15769934654236	0	0.272847339510918	0	0.5019012	-0.05338988	-0.5245064	-2.242811	-2.111081	-1.65132	-3.588577	-1.679862	-2.213966	-1.018861	-1.600014	-1.262818	-0.8503287	-1.391613	-1.589741	-0.9230968	-2.521241	-2.286155	-3.969749	0.165927	-7.869376	7.279075	2.962942	168.3015	170.4999	0	0	212.4971	168.0074	268.9091	162.2388	0	0	311.278	163.5952	239.0526	219.4148	0	0	15328736	935156.25	1507166548832.81	2760	4019.69230769231	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET	20171005_012228902	20171004_182228902		688851	1257	811	1279	815	3.691147	3.742416	625.9244	626.3787	0.5370496	0.4758574	0.3874803	0.4835144	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	118	99	232	232	-2.15769934654236	0	-1.58188962936401	0	-1.18803989887238	0	-0.870205760002136	0	-0.563862234354019	0	-1.99306789040565	0	0.272847339510918	0	-0.27405834197998	0	-0.885799363255501	0	1.63392758369446	0	-2.15769934654236	0	0.272847339510918	0	0.5019012	-0.05338988	-0.5245064	-2.242811	-2.111081	-1.65132	-3.588577	-1.679862	-2.213966	-1.018861	-1.600014	-1.262818	-0.8503287	-1.391613	-1.589741	-0.9230968	-2.521241	-2.286155	-3.969749	0.165927	-7.869376	7.279075	2.962942	168.3015	170.4999	0	0	212.4971	168.0074	268.9091	162.2388	0	0	311.278	163.5952	239.0526	219.4148	0	0	15328736	935156.25	1507166548832.81	2760	4019.69230769231	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012228910	20171004_182228910		688851	1257	811	1279	815	3.691147	3.742416	625.9244	626.3787	0.5370496	0.4758574	0.3874803	0.4835144	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	118	99	232	232	-2.15769934654236	0	-1.58188962936401	0	-1.18803989887238	0	-0.870205760002136	0	-0.563862234354019	0	-1.99306789040565	0	0.272847339510918	0	-0.27405834197998	0	-0.885799363255501	0	1.63392758369446	0	-2.15769934654236	0	0.272847339510918	0	0.5019012	-0.05338988	-0.5245064	-2.242811	-2.111081	-1.65132	-3.588577	-1.679862	-2.213966	-1.018861	-1.600014	-1.262818	-0.8503287	-1.391613	-1.589741	-0.9230968	-2.521241	-2.286155	-3.969749	0.165927	-7.869376	7.279075	2.962942	168.3015	170.4999	0	0	212.4971	168.0074	268.9091	162.2388	0	0	311.278	163.5952	239.0526	219.4148	0	0	15328992	935164.0625	1507166548840.63	2760	4019.69230769231	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET	20171005_012228917	20171004_182228917		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	118	99	232	232	-2.15769934654236	0	-1.58188962936401	0	-1.18803989887238	0	-0.870205760002136	0	-0.563862234354019	0	-1.99306789040565	0	0.272847339510918	0	-0.27405834197998	0	-0.885799363255501	0	1.63392758369446	0	-2.15769934654236	0	0.272847339510918	0	0.5019012	-0.05338988	-0.5245064	-2.242811	-2.111081	-1.65132	-3.588577	-1.679862	-2.213966	-1.018861	-1.600014	-1.262818	-0.8503287	-1.391613	-1.589741	-0.9230968	-2.521241	-2.286155	-3.969749	0.165927	-7.869376	7.279075	2.962942	168.3015	170.4999	0	0	212.4971	168.0074	268.9091	162.2388	0	0	311.278	163.5952	239.0526	219.4148	0	0	15328992	935164.0625	1507166548840.63	2760	4019.69230769231	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Emotient FACET	20171005_012228919	20171004_182228919		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15328992	935164.0625	1507166548840.63	2760	4019.69230769231	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012228925	20171004_182228925		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329248	935171.875	1507166548848.44	2759	4018.2358974359	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012228925	20171004_182228925		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																								98616195	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4281.026	4194.872	4244.615	4149.744	4188.718	4213.333	4167.179	4181.538	4145.641	4167.179	4163.59	4235.385	4188.718	2056	2051	97	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivAffectiv|EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616202	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4170.256	4305.128	4191.795	4237.436	4145.128	4185.641	4210.256	4168.718	4186.154	4148.718	4210.256	4162.564	4192.308	4174.872	2057	2050	98	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616210	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4136.41	4328.205	4164.615	4190.256	4130.769	4175.897	4203.59	4162.564	4187.179	4155.385	4176.923	4146.667	4194.872	4142.051	2056	2051	99	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616218	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4141.026	4298.462	4174.359	4217.436	4142.051	4187.692	4209.744	4177.949	4211.282	4177.436	4163.077	4155.385	4234.359	4158.974	2060	2053	100	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4168.205	4276.41	4195.385	4232.308	4164.615	4201.026	4216.923	4192.308	4233.846	4188.205	4220	4174.872	4243.077	4198.974	2059	2053	101	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4178.462	4276.41	4194.872	4224.615	4167.692	4208.205	4216.41	4188.718	4233.333	4177.436	4244.103	4178.462	4237.436	4205.641	2057	2055	102	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4157.949	4301.026	4181.026	4226.154	4145.128	4193.846	4210.256	4170.256	4209.231	4153.333	4178.462	4156.41	4236.923	4170.256	2058	2056	103	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4144.103	4308.205	4181.026	4223.59	4144.103	4181.026	4209.744	4161.538	4192.308	4151.795	4177.436	4151.282	4224.615	4162.564	2058	2055	104	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4171.282	4298.462	4194.872	4212.308	4169.744	4199.487	4222.051	4176.923	4208.205	4173.846	4247.692	4177.436	4209.231	4203.077	2056	2054	105	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4207.692	4276.923	4214.359	4240.513	4178.462	4219.487	4230.769	4192.821	4227.179	4174.872	4240	4192.821	4217.436	4218.974	2057	2053	106	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012228926	20171004_182228926		688867	1255	815	1275	831	3.698975	3.737396	625.861	626.3153	0.5371244	0.4748053	0.3875397	0.4824534	0	0																			0.4686857	0.199936	0.2124334	0.7128068	0.3857651	98616295	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4207.692	4258.974	4223.59	4275.897	4169.744	4221.538	4225.641	4194.359	4229.231	4165.641	4169.744	4182.051	4266.667	4196.923	2058	2055	107	-1	0	1	117	98	234	234	-1.77259278297424	0	-1.48136925697327	0	-0.844415068626404	0	-0.749734282493591	0	-0.418333560228348	0	-1.78132048249245	0	0.310560807585716	0	-0.284582495689392	0	-0.823148682713509	0	1.51009094715118	0	-1.77259278297424	0	0.310560807585716	0	0.5032645	-0.04977336	-0.5282923	-2.226398	-1.977631	-1.695042	-3.375385	-1.587093	-2.064893	-0.9194667	-1.657596	-1.148285	-0.7194002	-1.505643	-1.563974	-0.8744578	-2.481308	-2.267368	-3.897527	0.3517363	-7.705259	7.209602	2.936474	168.3174	170.2443	0	0	212.4253	167.7393	270.8163	162.6401	0	0	311.7325	163.8468	238.897	220.2449	0	0	15329504	935179.6875	1507166548856.25	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
