#Study : ASU&adidas Session 1 - High
#Date : 20170917 21:33:01
#Version : 6.4.8223.4
#TestRunDate : 20170826 14:04:47.708 (-07:00)
#Tracker : Model-Tobii X2 @60Hz, Freq-60Hz, Screen Size(cms)-{Width=33.7, Height=27}, Screen Res-{Width=1920, Height=1200}, Distance(Resp)-70cm 

StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733778	25107			14593315	1442273.4375	2742	3993.47692307692	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733784	25113			14593571	1442281.25	2749	4003.67179487179	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733798	25127			14593827	1442289.0625	2753	4009.49743589744	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733806	25135			14594083	1442296.875	2736	3984.73846153846	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733809	25138			14594339	1442304.6875	2738	3987.65128205128	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733820	25149			14594595	1442312.5	2735	3983.28205128205	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733829	25158			14594851	1442320.3125	2748	4002.21538461538	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733835	25164			14595107	1442328.125	2735	3983.28205128205	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733849	25178			14595363	1442335.9375	2748	4002.21538461538	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733849	25178			14595619	1442343.75	2736	3984.73846153846	20098	60.4733856629697	16.5362	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733860	25189			14595875	1442351.5625	2744	3996.38974358974	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733869	25198			14596131	1442359.375	2738	3987.65128205128	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733869	25198			14596387	1442367.1875	2741	3992.02051282051	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733883	25212			14596643	1442375	2739	3989.10769230769	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733892	25221			14596899	1442382.8125	2749	4003.67179487179	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733908	25237			14597155	1442390.625	2736	3984.73846153846	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733921	25250			14597411	1442398.4375	2732	3978.91282051282	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733921	25250			14597667	1442406.25	2736	3984.73846153846	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733928	25257			14597923	1442414.0625	2745	3997.84615384615	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733937	25266			14598179	1442421.875	2736	3984.73846153846	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733937	25266			14598435	1442429.6875	2736	3984.73846153846	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733948	25277			14598691	1442437.5	2745	3997.84615384615	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733956	25285			14598947	1442445.3125	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733960	25289			14599203	1442453.125	2737	3986.19487179487	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733960	25289			14599459	1442460.9375	2745	3997.84615384615	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733974	25303			14599715	1442468.75	2741	3992.02051282051	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733985	25314			14599971	1442476.5625	2744	3996.38974358974	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733994	25323			14600227	1442484.375	2739	3989.10769230769	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140733994	25323			14600483	1442492.1875	2745	3997.84615384615	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734008	25337			14600739	1442500	2738	3987.65128205128	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734011	25340			14600995	1442507.8125	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734028	25357			14601251	1442515.625	2737	3986.19487179487	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734031	25360			14601507	1442523.4375	2749	4003.67179487179	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734031	25360			14601763	1442531.25	2735	3983.28205128205	20097	60.4931400779152	16.5308	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734045	25374			14602019	1442539.0625	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734059	25388			14602275	1442546.875	2734	3981.82564102564	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734059	25388			14602531	1442554.6875	2740	3990.5641025641	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734075	25404			14602787	1442562.5	2750	4005.1282051282	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734075	25404			14603043	1442570.3125	2749	4003.67179487179	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734087	25416			14603299	1442578.125	2736	3984.73846153846	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734087	25416			14603555	1442585.9375	2749	4003.67179487179	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734101	25430			14603811	1442593.75	2746	3999.30256410256	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734113	25442			14604067	1442601.5625	2753	4009.49743589744	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734116	25445			14604323	1442609.375	2736	3984.73846153846	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734116	25445			14604579	1442617.1875	2746	3999.30256410256	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734130	25459			14604835	1442625	2746	3999.30256410256	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734139	25468			14605091	1442632.8125	2746	3999.30256410256	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734155	25484			14605347	1442640.625	2735	3983.28205128205	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734155	25484			14605603	1442648.4375	2743	3994.93333333333	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734159	25488			14605859	1442656.25	2748	4002.21538461538	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734173	25502			14606115	1442664.0625	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734182	25511			14606371	1442671.875	2740	3990.5641025641	20096	60.5129074031491	16.5254	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734185	25514			14606627	1442679.6875	2746	3999.30256410256	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734198	25527			14606883	1442687.5	2735	3983.28205128205	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734200	25529			14607139	1442695.3125	2750	4005.1282051282	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734213	25542			14607395	1442703.125	2737	3986.19487179487	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734224	25553			14607651	1442710.9375	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734224	25553			14607907	1442718.75	2744	3996.38974358974	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734233	25562			14608163	1442726.5625	2748	4002.21538461538	20093	60.5722869672667	16.5092	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734246	25575			14608419	1442734.375	2738	3987.65128205128	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734246	25575			14608675	1442742.1875	2742	3993.47692307692	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734255	25584			14608931	1442750	2747	4000.75897435897	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734271	25600			14609187	1442757.8125	2748	4002.21538461538	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734285	25614			14609443	1442765.625	2736	3984.73846153846	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734285	25614			14609699	1442773.4375	2748	4002.21538461538	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734291	25620			14609955	1442781.25	2740	3990.5641025641	20093	60.5722869672667	16.5092	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734300	25629			14610211	1442789.0625	2745	3997.84615384615	20093	60.5722869672667	16.5092	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734306	25635			14610467	1442796.875	2738	3987.65128205128	20095	60.5326876513317	16.52	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734306	25635			14610723	1442804.6875	2735	3983.28205128205	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734320	25649			14610979	1442812.5	2740	3990.5641025641	20092	60.5921060604224	16.5038	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734324	25653			14611235	1442820.3125	2742	3993.47692307692	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734338	25667			14611491	1442828.125	2737	3986.19487179487	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734356	25685			14611747	1442835.9375	2744	3996.38974358974	20093	60.5722869672667	16.5092	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734356	25685			14612003	1442843.75	2750	4005.1282051282	20093	60.5722869672667	16.5092	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734358	25687			14612259	1442851.5625	2753	4009.49743589744	20092	60.5921060604224	16.5038	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734370	25699			14612515	1442859.375	2736	3984.73846153846	20094	60.5524808351398	16.5146	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140734370	25699			14612771	1442867.1875	2746	3999.30256410256	20093	60.5722869672667	16.5092	100	VALID						
